Trying 1 shapes
24  0.086178   1.224782
25  0.418710   1.765744
26  0.565314   1.427799
27  0.741937   0.259991
28  0.900161   2.165921
29  0.970779   1.143754
30  1.081805   1.239320
31  1.156881   1.242064
32  1.272566   1.175181
33  1.408545   1.140942
34  1.532557   2.045874
35  1.688249   1.573699
36  1.829376   1.655180
37  1.941615   1.384391
38  2.024193   1.535869
39  2.116256   1.497176
40  2.214846   1.615899
41  2.342767   1.626776
42  2.462150   2.882819
43  2.528126   1.720095
44  2.752386   1.453396
45  3.007167   1.679090
46  3.311637   1.905032
47  3.492256   0.576993
48  3.781231   1.298980
49  4.129229   2.304907
50  4.669646   2.867476
Fold: 6, shape: [12, 11, 1]
Starting Epoch 1/1000
Starting Epoch 901/1000
Starting Epoch 901/1000
Starting Epoch 901/1000
      actual  predicted
0   0.000000   0.589253
1   0.000000   0.079492
2   0.000000   0.982127
3   0.000000   0.975924
4   0.000000   1.075791
5   0.000000   1.564826
6   0.000000   1.121290
7   0.000000   0.905728
8   0.000000   0.466038
9   0.000000   2.055992
10  0.000000   1.524429
11  0.000000   0.146891
12  0.000000   1.472653
13  0.000000   1.501688
14  0.000000   1.158869
15  0.000000   0.653418
16  0.000000   0.701107
17  0.000000   1.258347
18  0.000000   1.108236
19  0.000000   1.193400
20  0.000000   1.159170
21  0.000000   1.462661
22  0.000000   1.128115
23  0.000000   0.611152
24  0.086178   1.316283
25  0.418710   1.098903
26  0.565314   1.272091
27  0.741937   0.543714
28  0.900161   1.298198
29  0.970779   1.192139
30  1.081805   1.190537
31  1.156881   1.150506
32  1.272566   1.330656
33  1.408545   1.049738
34  1.532557   1.419964
35  1.688249   1.963435
36  1.829376   1.645690
37  1.941615   1.271951
38  2.024193   1.623139
39  2.116256   1.127321
40  2.214846   1.462661
41  2.342767   1.519703
42  2.462150   2.662402
43  2.528126   1.187262
44  2.752386   1.098127
45  3.007167   2.063509
46  3.311637   1.205928
47  3.492256   0.690466
48  3.781231   0.971233
49  4.129229   2.089542
50  4.669646   2.522153
Fold: 3, shape: [12, 11, 1]
Starting Epoch 1/1000
Starting Epoch 901/1000
Starting Epoch 901/1000
      actual  predicted
0   0.000000   0.906760
1   0.000000   0.499950
2   0.000000   0.720131
3   0.000000   1.311489
4   0.000000   1.217679
5   0.000000   1.173717
6   0.000000   0.992166
7   0.000000   0.882237
8   0.000000   0.716393
9   0.000000   1.776562
10  0.000000   1.754143
11  0.000000   0.077362
12  0.000000   1.687348
13  0.000000   1.424361
14  0.000000   0.764536
15  0.000000   0.486569
16  0.000000   0.625156
17  0.000000   1.203878
18  0.000000   1.165572
19  0.000000   1.155604
20  0.000000   1.182319
21  0.000000   1.426726
22  0.000000   1.236939
23  0.000000   0.652683
24  0.086178   1.650385
25  0.418710   1.245665
26  0.565314   1.443358
27  0.741937   0.712965
28  0.900161   1.311854
29  0.970779   1.185524
30  1.081805   0.998247
31  1.156881   1.361126
32  1.272566   1.480949
33  1.408545   1.005413
34  1.532557   1.671662
35  1.688249   1.954277
36  1.829376   1.271168
37  1.941615   1.327968
38  2.024193   0.912126
39  2.116256   1.079411
40  2.214846   1.426726
41  2.342767   1.827514
42  2.462150   2.331487
43  2.528126   1.286261
44  2.752386   1.339915
45  3.007167   1.912119
46  3.311637   1.012893
47  3.492256   1.039807
48  3.781231   0.589127
49  4.129229   1.086788
50  4.669646   2.314533
Fold: 0, shape: [12, 11, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.632595
1   0.000000   0.339760
2   0.000000   1.016555
3   0.000000   1.319420
4   0.000000   1.101221
5   0.000000   1.159581
6   0.000000   1.007373
7   0.000000   1.194698
8   0.000000   0.679101
9   0.000000   1.905809
10  0.000000   1.722540
11  0.000000   0.080724
12  0.000000   1.862003
13  0.000000   1.490765
14  0.000000   0.990976
15  0.000000   0.807576
16  0.000000   0.450025
17  0.000000   1.496397
18  0.000000   1.015996
19  0.000000   1.228846
20  0.000000   1.229002
21  0.000000   1.927279
22  0.000000   1.070326
23  0.000000   0.455890
24  0.086178   1.613228
25  0.418710   1.365239
26  0.565314   1.577039
27  0.741937   0.225029
28  0.900161   1.777414
29  0.970779   1.310832
30  1.081805   1.083933
31  1.156881   1.318590
32  1.272566   1.632027
33  1.408545   1.163683
34  1.532557   1.726527
35  1.688249   1.944267
36  1.829376   1.250784
37  1.941615   1.422119
38  2.024193   1.031958
39  2.116256   1.620791
40  2.214846   1.927279
41  2.342767   1.929143
42  2.462150   2.258825
43  2.528126   1.690641
44  2.752386   1.729395
45  3.007167   1.932886
46  3.311637   1.570258
47  3.492256   0.927922
48  3.781231   1.151362
49  4.129229   2.348784
50  4.669646   2.462379
Fold: 4, shape: [12, 11, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.176540
1   0.000000  -0.114678
2   0.000000   1.134245
3   0.000000   1.125196
4   0.000000   1.204756
5   0.000000   1.348291
6   0.000000   0.896968
7   0.000000   1.149306
8   0.000000   0.559511
9   0.000000   2.332707
10  0.000000   1.287600
11  0.000000  -0.009657
12  0.000000   1.235162
13  0.000000   1.412668
14  0.000000   1.028087
15  0.000000   0.991582
16  0.000000   0.438166
17  0.000000   1.358010
18  0.000000   1.030636
19  0.000000   0.894531
20  0.000000   1.209772
21  0.000000   1.126775
22  0.000000   0.911586
23  0.000000   0.592123
24  0.086178   1.141374
25  0.418710   1.518660
26  0.565314   1.043024
27  0.741937   0.129434
28  0.900161   2.192205
29  0.970779   0.909621
30  1.081805   1.156090
31  1.156881   1.507063
32  1.272566   1.011723
33  1.408545   0.981383
34  1.532557   1.549893
35  1.688249   1.745555
36  1.829376   1.802741
37  1.941615   1.201480
38  2.024193   1.658117
39  2.116256   1.859071
40  2.214846   1.126775
41  2.342767   1.575092
42  2.462150   2.970309
43  2.528126   2.094886
44  2.752386   1.064591
45  3.007167   2.229840
46  3.311637   1.156545
47  3.492256   0.632879
48  3.781231   0.993516
49  4.129229   1.863911
50  4.669646   2.423038
Fold: 1, shape: [12, 11, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.483039
1   0.000000   0.056768
2   0.000000   1.334599
3   0.000000   1.219302
4   0.000000   0.646328
5   0.000000   1.803407
6   0.000000   1.200147
7   0.000000   2.449224
8   0.000000   0.467343
9   0.000000   2.020803
10  0.000000   1.745246
11  0.000000   0.131410
12  0.000000   1.634285
13  0.000000   1.466717
14  0.000000   1.125927
15  0.000000   2.131721
16  0.000000   0.585723
17  0.000000   1.724121
18  0.000000   1.325569
19  0.000000   0.847237
20  0.000000   1.184657
21  0.000000   1.458006
22  0.000000   1.033200
23  0.000000   0.462875
24  0.086178   1.106962
25  0.418710   1.259750
26  0.565314   1.176802
27  0.741937   0.519484
28  0.900161   2.020606
29  0.970779   1.197871
30  1.081805   1.634788
31  1.156881   1.242483
32  1.272566   1.474858
33  1.408545   1.005195
34  1.532557   1.822450
35  1.688249   1.793689
36  1.829376   1.688246
37  1.941615   1.267206
38  2.024193   1.801115
39  2.116256   1.604984
40  2.214846   1.458006
41  2.342767   1.839352
42  2.462150   2.665307
43  2.528126   1.693493
44  2.752386   1.459135
45  3.007167   1.840212
46  3.311637   1.671732
47  3.492256   0.600539
48  3.781231   1.379209
49  4.129229   2.153090
50  4.669646   2.669327
Fold: 2, shape: [12, 11, 1]
Starting Epoch 1/1000
Starting Epoch 101/1000
      actual  predicted
0   0.000000   0.555133
1   0.000000  -0.058657
2   0.000000   1.048216
3   0.000000   1.667024
4   0.000000   0.951686
5   0.000000   1.811479
6   0.000000   1.044185
7   0.000000   1.869457
8   0.000000   0.482885
9   0.000000   1.997833
10  0.000000   1.714222
11  0.000000  -0.013475
12  0.000000   1.608447
13  0.000000   1.301125
14  0.000000   0.903903
15  0.000000   1.503133
16  0.000000   0.792168
17  0.000000   1.540891
18  0.000000   1.019279
19  0.000000   0.817453
20  0.000000   1.046495
21  0.000000   2.363867
22  0.000000   0.910129
23  0.000000   0.918448
24  0.086178   1.194834
25  0.418710   1.448164
26  0.565314   1.330498
27  0.741937   0.435755
28  0.900161   1.837396
29  0.970779   1.107739
30  1.081805   1.299710
31  1.156881   1.289035
32  1.272566   1.308410
33  1.408545   0.903975
34  1.532557   1.797993
35  1.688249   1.907555
36  1.829376   1.884843
37  1.941615   1.237408
38  2.024193   1.834637
39  2.116256   1.431144
40  2.214846   2.363867
41  2.342767   1.835425
42  2.462150   2.343055
43  2.528126   1.613668
44  2.752386   1.256709
45  3.007167   1.922450
46  3.311637   1.606335
47  3.492256   0.996336
48  3.781231   1.283283
49  4.129229   2.088759
50  4.669646   2.434031
Fold: 5, shape: [12, 11, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.341009
1   0.000000  -0.130424
2   0.000000   0.777413
3   0.000000   1.288215
4   0.000000   1.047464
5   0.000000   1.314303
6   0.000000   0.912451
7   0.000000   1.217982
8   0.000000   0.407801
9   0.000000   1.682975
10  0.000000   1.488186
11  0.000000  -0.322574
12  0.000000   1.640571
13  0.000000   1.267319
14  0.000000   0.774634
15  0.000000   0.802145
16  0.000000   0.602389
17  0.000000   1.599856
18  0.000000   1.347387
19  0.000000   1.025726
20  0.000000   0.971512
21  0.000000   1.583041
22  0.000000   1.008810
23  0.000000   0.712909
24  0.086178   1.461101
25  0.418710   1.770357
26  0.565314   1.585881
27  0.741937   0.440036
28  0.900161   1.977204
29  0.970779   1.183072
30  1.081805   1.185548
31  1.156881   1.333745
32  1.272566   1.353284
33  1.408545   1.482754
34  1.532557   1.889557
35  1.688249   1.604861
36  1.829376   1.518600
37  1.941615   1.458283
38  2.024193   1.124343
39  2.116256   1.769770
40  2.214846   1.583041
41  2.342767   1.872956
42  2.462150   2.827229
43  2.528126   1.916276
44  2.752386   1.989721
45  3.007167   1.880698
46  3.311637   1.893118
47  3.492256   0.858819
48  3.781231   1.043477
49  4.129229   2.379166
50  4.669646   2.173599
Fold: 7, shape: [12, 11, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.640628
1   0.000000  -0.155958
2   0.000000   0.730495
3   0.000000   1.592598
4   0.000000   0.839992
5   0.000000   1.790092
6   0.000000   0.879119
7   0.000000   1.308553
8   0.000000   0.511065
9   0.000000   1.667106
10  0.000000   1.429770
11  0.000000  -0.116366
12  0.000000   1.593184
13  0.000000   1.538722
14  0.000000   1.123389
15  0.000000   1.529108
16  0.000000   0.742088
17  0.000000   1.394439
18  0.000000   1.056760
19  0.000000   1.189381
20  0.000000   1.191436
21  0.000000   1.338123
22  0.000000   1.235485
23  0.000000   0.331818
24  0.086178   1.493137
25  0.418710   1.519592
26  0.565314   1.644001
27  0.741937   0.747171
28  0.900161   1.667073
29  0.970779   1.366587
30  1.081805   1.427047
31  1.156881   1.121352
32  1.272566   1.152286
33  1.408545   1.206238
34  1.532557   1.676718
35  1.688249   1.573134
36  1.829376   1.890330
37  1.941615   1.348013
38  2.024193   1.521950
39  2.116256   1.428785
40  2.214846   1.338123
41  2.342767   1.502697
42  2.462150   2.332667
43  2.528126   1.493281
44  2.752386   1.599019
45  3.007167   1.752223
46  3.311637   1.678576
47  3.492256   1.042037
48  3.781231   0.963705
49  4.129229   2.141551
50  4.669646   2.582933
Fold: 9, shape: [12, 11, 1]
Starting Epoch 1/1000
Starting Epoch 101/1000
Starting Epoch 101/1000
      actual  predicted
0   0.000000   0.745131
1   0.000000   0.448489
2   0.000000   0.735537
3   0.000000   1.179476
4   0.000000   0.824940
5   0.000000   1.231978
6   0.000000   1.192601
7   0.000000   1.013004
8   0.000000   0.806381
9   0.000000   1.779220
10  0.000000   1.621094
11  0.000000   0.242136
12  0.000000   1.772526
13  0.000000   1.612300
14  0.000000   1.185039
15  0.000000   0.481924
16  0.000000   0.738751
17  0.000000   1.301665
18  0.000000   1.000846
19  0.000000   1.129524
20  0.000000   1.302347
21  0.000000   1.728231
22  0.000000   1.184541
23  0.000000   0.205429
24  0.086178   1.584217
25  0.418710   1.246214
26  0.565314   1.573569
27  0.741937   0.521627
28  0.900161   1.470357
29  0.970779   1.267461
30  1.081805   1.100847
31  1.156881   1.090259
32  1.272566   1.535786
33  1.408545   0.921531
34  1.532557   1.655213
35  1.688249   1.808338
36  1.829376   1.213527
37  1.941615   1.477771
38  2.024193   1.103302
39  2.116256   1.327619
40  2.214846   1.728231
41  2.342767   1.624864
42  2.462150   1.991377
43  2.528126   1.381834
44  2.752386   1.633669
45  3.007167   1.801394
46  3.311637   1.508117
47  3.492256   1.152721
48  3.781231   0.998611
49  4.129229   2.216846
50  4.669646   2.371678
Fold: 8, shape: [12, 11, 1]
Starting Epoch 1/1000
Starting Epoch 101/1000
Starting Epoch 101/1000
Starting Epoch 201/1000
Starting Epoch 101/1000
Starting Epoch 101/1000
Starting Epoch 101/1000
Starting Epoch 101/1000
Starting Epoch 201/1000
Starting Epoch 201/1000
Starting Epoch 201/1000
Starting Epoch 101/1000
Starting Epoch 201/1000
Starting Epoch 201/1000
Starting Epoch 301/1000
Starting Epoch 201/1000
Starting Epoch 201/1000
Starting Epoch 201/1000
Starting Epoch 301/1000
Starting Epoch 301/1000
Starting Epoch 201/1000
Starting Epoch 301/1000
Starting Epoch 301/1000
Starting Epoch 301/1000
Starting Epoch 401/1000
Starting Epoch 301/1000
Starting Epoch 301/1000
Starting Epoch 301/1000
Starting Epoch 401/1000
Starting Epoch 301/1000
Starting Epoch 401/1000
Starting Epoch 401/1000
Starting Epoch 401/1000
Starting Epoch 401/1000
Starting Epoch 501/1000
Starting Epoch 401/1000
Starting Epoch 401/1000
Starting Epoch 401/1000
Starting Epoch 501/1000
Starting Epoch 501/1000
Starting Epoch 401/1000
Starting Epoch 501/1000
Starting Epoch 501/1000
Starting Epoch 501/1000
Starting Epoch 501/1000
Starting Epoch 601/1000
Starting Epoch 501/1000
Starting Epoch 501/1000
Starting Epoch 601/1000
Starting Epoch 601/1000
Starting Epoch 501/1000
Starting Epoch 601/1000
Starting Epoch 601/1000
Starting Epoch 601/1000
Starting Epoch 601/1000
Starting Epoch 701/1000
Starting Epoch 601/1000
Starting Epoch 601/1000
Starting Epoch 701/1000
Starting Epoch 701/1000
Starting Epoch 601/1000
Starting Epoch 701/1000
Starting Epoch 701/1000
Starting Epoch 701/1000
Starting Epoch 701/1000
Starting Epoch 801/1000
Starting Epoch 701/1000
Starting Epoch 801/1000
Starting Epoch 801/1000
Starting Epoch 701/1000
Starting Epoch 701/1000
Starting Epoch 801/1000
Starting Epoch 801/1000
Starting Epoch 801/1000
Starting Epoch 801/1000
Starting Epoch 901/1000
Starting Epoch 801/1000
Starting Epoch 901/1000
Starting Epoch 801/1000
Starting Epoch 901/1000
Starting Epoch 801/1000
Starting Epoch 901/1000
Starting Epoch 901/1000
Starting Epoch 901/1000
Starting Epoch 901/1000
      actual  predicted
0   0.000000   0.102937
1   0.000000  -0.176869
2   0.000000   0.895660
3   0.000000   0.976623
4   0.000000   0.834810
5   0.000000   1.554571
6   0.000000   0.878130
7   0.000000   1.953194
8   0.000000   0.279731
9   0.000000   1.469296
10  0.000000   1.423642
11  0.000000   0.005312
12  0.000000   1.564794
13  0.000000   1.280293
14  0.000000   1.189736
15  0.000000   0.982160
16  0.000000   0.523742
17  0.000000   1.502579
18  0.000000   1.064075
19  0.000000   0.837203
20  0.000000   0.983471
21  0.000000   1.469065
22  0.000000   1.045744
23  0.000000   0.732469
24  0.086178   1.165944
25  0.418710   1.915691
26  0.565314   1.351887
27  0.741937   0.377765
28  0.900161   2.314962
29  0.970779   1.075542
30  1.081805   1.142894
31  1.156881   1.258724
32  1.272566   1.032764
33  1.408545   1.118549
34  1.532557   2.002460
35  1.688249   1.542903
36  1.829376   1.640581
37  1.941615   1.383710
38  2.024193   1.554072
39  2.116256   1.435762
40  2.214846   1.469065
41  2.342767   1.564089
42  2.462150   2.667951
43  2.528126   1.764872
44  2.752386   1.424119
45  3.007167   1.622011
46  3.311637   1.906914
47  3.492256   0.748517
48  3.781231   1.098537
49  4.129229   2.489074
50  4.669646   2.529951
Fold: 6, shape: [12, 12, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.407755
1   0.000000  -0.045404
2   0.000000   0.932962
3   0.000000   0.968908
4   0.000000   0.960273
5   0.000000   1.265431
6   0.000000   0.946800
7   0.000000   1.163599
8   0.000000   0.369042
9   0.000000   1.592246
10  0.000000   1.300347
11  0.000000  -0.081775
12  0.000000   1.336267
13  0.000000   1.371646
14  0.000000   0.894086
15  0.000000   0.849746
16  0.000000   0.488551
17  0.000000   1.311349
18  0.000000   1.092816
19  0.000000   0.946858
20  0.000000   1.050312
21  0.000000   1.785267
22  0.000000   0.941828
23  0.000000   0.545679
24  0.086178   1.159807
25  0.418710   1.380798
26  0.565314   1.150733
27  0.741937   0.184837
28  0.900161   2.071532
29  0.970779   1.052059
30  1.081805   1.036333
31  1.156881   1.303501
32  1.272566   1.217737
33  1.408545   1.144038
34  1.532557   1.494283
35  1.688249   1.581382
36  1.829376   1.516609
37  1.941615   1.269153
38  2.024193   1.346081
39  2.116256   1.690372
40  2.214846   1.785267
41  2.342767   1.551582
42  2.462150   2.680522
43  2.528126   1.878066
44  2.752386   1.399206
45  3.007167   1.755136
46  3.311637   1.450947
47  3.492256   0.877737
48  3.781231   0.934302
49  4.129229   2.300970
50  4.669646   2.113184
Fold: 3, shape: [12, 12, 1]
Starting Epoch 1/1000
Starting Epoch 901/1000
      actual  predicted
0   0.000000   0.684142
1   0.000000   0.180214
2   0.000000   0.740218
3   0.000000   1.160835
4   0.000000   1.076089
5   0.000000   1.436874
6   0.000000   1.033083
7   0.000000   0.867309
8   0.000000   0.493228
9   0.000000   2.077221
10  0.000000   1.712597
11  0.000000  -0.050238
12  0.000000   1.589442
13  0.000000   1.421564
14  0.000000   1.013428
15  0.000000   0.467710
16  0.000000   0.631150
17  0.000000   1.240652
18  0.000000   1.078157
19  0.000000   1.138932
20  0.000000   1.079019
21  0.000000   0.792895
22  0.000000   1.151795
23  0.000000   0.554767
24  0.086178   1.335785
25  0.418710   1.054448
26  0.565314   1.279096
27  0.741937   0.667036
28  0.900161   1.356142
29  0.970779   1.166439
30  1.081805   1.130048
31  1.156881   1.204122
32  1.272566   1.360254
33  1.408545   0.965722
34  1.532557   1.525676
35  1.688249   1.806016
36  1.829376   1.544662
37  1.941615   1.270712
38  2.024193   1.428054
39  2.116256   0.985324
40  2.214846   0.792895
41  2.342767   1.663789
42  2.462150   2.569274
43  2.528126   1.127807
44  2.752386   1.091535
45  3.007167   1.895567
46  3.311637   1.224716
47  3.492256   0.471582
48  3.781231   0.691879
49  4.129229   1.300995
50  4.669646   2.050836
Fold: 0, shape: [12, 12, 1]
Starting Epoch 1/1000
Starting Epoch 901/1000
Starting Epoch 901/1000
      actual  predicted
0   0.000000   0.704106
1   0.000000   0.396297
2   0.000000   0.890585
3   0.000000   0.717746
4   0.000000   1.136272
5   0.000000   1.092896
6   0.000000   1.082895
7   0.000000   0.608457
8   0.000000   0.858262
9   0.000000   1.886601
10  0.000000   1.489842
11  0.000000  -0.092376
12  0.000000   1.683750
13  0.000000   1.411624
14  0.000000   0.686297
15  0.000000   0.533877
16  0.000000   0.620242
17  0.000000   1.294391
18  0.000000   0.807238
19  0.000000   1.291817
20  0.000000   1.112601
21  0.000000   1.916794
22  0.000000   0.608502
23  0.000000   0.790364
24  0.086178   1.529762
25  0.418710   1.085066
26  0.565314   1.420406
27  0.741937   0.217965
28  0.900161   1.148010
29  0.970779   1.140353
30  1.081805   1.060560
31  1.156881   1.080991
32  1.272566   1.442238
33  1.408545   1.005111
34  1.532557   1.505232
35  1.688249   1.880380
36  1.829376   1.301767
37  1.941615   1.264955
38  2.024193   1.129597
39  2.116256   1.078169
40  2.214846   1.916794
41  2.342767   1.718895
42  2.462150   2.491485
43  2.528126   1.119971
44  2.752386   1.342072
45  3.007167   1.830358
46  3.311637   1.247564
47  3.492256   1.102182
48  3.781231   1.196938
49  4.129229   1.490241
50  4.669646   2.177322
Fold: 4, shape: [12, 12, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.504315
1   0.000000  -0.009920
2   0.000000   1.030038
3   0.000000   0.783679
4   0.000000   1.364307
5   0.000000   1.379724
6   0.000000   1.040274
7   0.000000   1.229905
8   0.000000   0.676498
9   0.000000   2.313004
10  0.000000   1.365754
11  0.000000   0.006340
12  0.000000   1.429114
13  0.000000   1.577684
14  0.000000   0.973814
15  0.000000   0.985270
16  0.000000   0.509748
17  0.000000   1.153405
18  0.000000   1.204893
19  0.000000   1.078842
20  0.000000   1.325749
21  0.000000   1.575339
22  0.000000   1.119183
23  0.000000   0.712585
24  0.086178   1.320914
25  0.418710   1.441052
26  0.565314   1.099874
27  0.741937   0.271850
28  0.900161   1.428613
29  0.970779   1.000269
30  1.081805   1.238966
31  1.156881   1.260649
32  1.272566   1.203776
33  1.408545   1.055341
34  1.532557   1.275351
35  1.688249   1.739758
36  1.829376   1.855799
37  1.941615   1.300067
38  2.024193   1.664710
39  2.116256   1.393174
40  2.214846   1.575339
41  2.342767   1.419196
42  2.462150   2.494063
43  2.528126   1.443843
44  2.752386   1.105657
45  3.007167   2.154136
46  3.311637   0.882057
47  3.492256   0.601003
48  3.781231   1.147946
49  4.129229   2.006245
50  4.669646   2.202557
Fold: 1, shape: [12, 12, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.827676
1   0.000000  -0.099358
2   0.000000   1.156872
3   0.000000   0.734248
4   0.000000   0.699375
5   0.000000   1.641107
6   0.000000   1.109087
7   0.000000   1.457826
8   0.000000   0.534065
9   0.000000   2.211170
10  0.000000   1.826194
11  0.000000  -0.207469
12  0.000000   1.525673
13  0.000000   1.673742
14  0.000000   0.984165
15  0.000000   1.080802
16  0.000000   0.738547
17  0.000000   1.399077
18  0.000000   1.153107
19  0.000000   0.971695
20  0.000000   1.352182
21  0.000000   1.154711
22  0.000000   1.105439
23  0.000000   0.430256
24  0.086178   1.104155
25  0.418710   0.880311
26  0.565314   1.157015
27  0.741937   0.539962
28  0.900161   1.417141
29  0.970779   1.073230
30  1.081805   1.421863
31  1.156881   1.282771
32  1.272566   1.389417
33  1.408545   1.031529
34  1.532557   1.795262
35  1.688249   1.831141
36  1.829376   1.264953
37  1.941615   1.070523
38  2.024193   1.855344
39  2.116256   1.334600
40  2.214846   1.154711
41  2.342767   1.943160
42  2.462150   2.428374
43  2.528126   1.369354
44  2.752386   1.406133
45  3.007167   1.895198
46  3.311637   1.292837
47  3.492256   0.467368
48  3.781231   0.879284
49  4.129229   2.024393
50  4.669646   2.230279
Fold: 2, shape: [12, 12, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.091760
1   0.000000  -0.190434
2   0.000000   0.877314
3   0.000000   1.240444
4   0.000000   0.859205
5   0.000000   1.536351
6   0.000000   0.909919
7   0.000000   1.462566
8   0.000000   0.423339
9   0.000000   1.403532
10  0.000000   1.382911
11  0.000000   0.106940
12  0.000000   1.468868
13  0.000000   0.958507
14  0.000000   0.795042
15  0.000000   0.774088
16  0.000000   0.418415
17  0.000000   1.430418
18  0.000000   1.195752
19  0.000000   0.900861
20  0.000000   0.655293
21  0.000000   1.231839
22  0.000000   0.991978
23  0.000000   0.629739
24  0.086178   1.207861
25  0.418710   2.019039
26  0.565314   1.373766
27  0.741937   0.346948
28  0.900161   2.080729
29  0.970779   1.083367
30  1.081805   1.186108
31  1.156881   1.292544
32  1.272566   1.096945
33  1.408545   1.245319
34  1.532557   1.710657
35  1.688249   1.455322
36  1.829376   1.482439
37  1.941615   1.377022
38  2.024193   0.950799
39  2.116256   1.449797
40  2.214846   1.231839
41  2.342767   1.549342
42  2.462150   2.736592
43  2.528126   1.691988
44  2.752386   1.579240
45  3.007167   1.615463
46  3.311637   1.866327
47  3.492256   0.692346
48  3.781231   1.108270
49  4.129229   2.615649
50  4.669646   2.411253
Fold: 7, shape: [12, 12, 1]
Starting Epoch 1/1000
Starting Epoch 101/1000
Starting Epoch 101/1000
Starting Epoch 101/1000
      actual  predicted
0   0.000000   0.407305
1   0.000000  -0.058610
2   0.000000   0.904278
3   0.000000   1.467169
4   0.000000   0.791379
5   0.000000   1.834071
6   0.000000   0.710911
7   0.000000   1.895544
8   0.000000   0.173146
9   0.000000   1.307859
10  0.000000   1.246749
11  0.000000  -0.150847
12  0.000000   1.385001
13  0.000000   1.207892
14  0.000000   1.187875
15  0.000000   1.919676
16  0.000000   0.714377
17  0.000000   1.488469
18  0.000000   1.182033
19  0.000000   0.910726
20  0.000000   1.125759
21  0.000000   1.446563
22  0.000000   1.238559
23  0.000000   0.424547
24  0.086178   1.250898
25  0.418710   2.001012
26  0.565314   1.545316
27  0.741937   0.679891
28  0.900161   2.021876
29  0.970779   1.158657
30  1.081805   1.339163
31  1.156881   1.180606
32  1.272566   0.941255
33  1.408545   1.222891
34  1.532557   1.570118
35  1.688249   1.493768
36  1.829376   1.784106
37  1.941615   1.339360
38  2.024193   1.817453
39  2.116256   1.416777
40  2.214846   1.446563
41  2.342767   1.518269
42  2.462150   2.293942
43  2.528126   1.602676
44  2.752386   1.513414
45  3.007167   1.435267
46  3.311637   1.731568
47  3.492256   0.951931
48  3.781231   1.012818
49  4.129229   2.206356
50  4.669646   2.538457
Fold: 9, shape: [12, 12, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.309561
1   0.000000   0.006402
2   0.000000   1.143195
3   0.000000   0.976537
4   0.000000   0.822555
5   0.000000   1.659929
6   0.000000   0.919003
7   0.000000   1.268181
8   0.000000   0.311554
9   0.000000   2.084626
10  0.000000   1.464646
11  0.000000   0.009716
12  0.000000   1.407412
13  0.000000   1.317225
14  0.000000   0.920965
15  0.000000   1.053926
16  0.000000   0.805893
17  0.000000   1.436679
18  0.000000   0.926247
19  0.000000   0.945664
20  0.000000   1.204012
21  0.000000   1.734263
22  0.000000   0.854922
23  0.000000   1.076053
24  0.086178   1.149498
25  0.418710   1.151469
26  0.565314   1.245597
27  0.741937   0.300530
28  0.900161   2.229125
29  0.970779   1.002056
30  1.081805   1.201853
31  1.156881   1.468376
32  1.272566   1.071672
33  1.408545   1.126557
34  1.532557   1.650831
35  1.688249   1.734143
36  1.829376   1.806804
37  1.941615   1.104399
38  2.024193   1.774661
39  2.116256   1.642597
40  2.214846   1.734263
41  2.342767   1.571977
42  2.462150   2.852178
43  2.528126   1.861341
44  2.752386   1.154287
45  3.007167   1.895706
46  3.311637   1.458440
47  3.492256   1.028294
48  3.781231   1.071580
49  4.129229   2.656458
50  4.669646   2.426654
Fold: 5, shape: [12, 12, 1]
Starting Epoch 1/1000
      actual  predicted
0   0.000000   0.324896
1   0.000000  -0.486587
2   0.000000   1.055435
3   0.000000   1.148005
4   0.000000   0.991929
5   0.000000   1.346960
6   0.000000   0.980014
7   0.000000   1.391860
8   0.000000   0.439637
9   0.000000   1.850229
10  0.000000   1.614444
11  0.000000  -0.242024
12  0.000000   1.662274
13  0.000000   1.314563
14  0.000000   1.175172
15  0.000000   0.892340
16  0.000000   0.711295
17  0.000000   1.347665
18  0.000000   1.142070
19  0.000000   1.101205
20  0.000000   1.243234
21  0.000000   1.637761
22  0.000000   1.125363
23  0.000000   0.274477
24  0.086178   1.442913
25  0.418710   1.068610
26  0.565314   1.419942
27  0.741937   0.506832
28  0.900161   1.381721
29  0.970779   1.194361
30  1.081805   1.159019
31  1.156881   1.250359
32  1.272566   1.362733
33  1.408545   1.089662
34  1.532557   1.600792
35  1.688249   1.851776
36  1.829376   1.338796
37  1.941615   1.213815
38  2.024193   1.226495
39  2.116256   1.242027
40  2.214846   1.637761
41  2.342767   1.618618
42  2.462150   1.982126
43  2.528126   1.298171
44  2.752386   1.408267
45  3.007167   1.820290
46  3.311637   1.264262
47  3.492256   0.884511
